id клиента;дата создания;оценка заказа
2360427;2020-10-12 12:03:00;5
394836;2020-10-12 12:03:00;3
1763460;2020-10-12 12:03:00;2
1858985;2020-10-12 12:02:00;5
378362;2020-10-12 12:02:00;5
2331483;2020-10-12 12:01:00;5
1262575;2020-10-12 12:01:00;5
1771755;2020-10-12 12:00:00;5
388114;2020-10-12 11:59:00;5
2362245;2020-10-12 11:59:00;5
1693881;2020-10-12 11:59:00;5
1226878;2020-10-12 11:59:00;5
2248780;2020-10-12 11:59:00;5
2248780;2020-10-12 11:59:00;5
1795236;2020-10-12 11:58:00;3
2298207;2020-10-12 11:58:00;5
2319804;2020-10-12 11:58:00;5
2359587;2020-10-12 11:57:00;4
2325561;2020-10-12 11:57:00;4
2165715;2020-10-12 11:55:00;5
2259331;2020-10-12 11:54:00;5
943401;2020-10-12 11:54:00;5
943401;2020-10-12 11:53:00;5
943401;2020-10-12 11:53:00;5
2124312;2020-10-12 11:53:00;3
943401;2020-10-12 11:53:00;5
943401;2020-10-12 11:53:00;5
1729896;2020-10-12 11:52:00;5
2120997;2020-10-12 11:52:00;5
943401;2020-10-12 11:52:00;5
943401;2020-10-12 11:52:00;4
2248209;2020-10-12 11:52:00;5
2248209;2020-10-12 11:51:00;5
2354209;2020-10-12 11:50:00;5
268040;2020-10-12 11:49:00;5
622301;2020-10-12 11:49:00;5
325920;2020-10-12 11:49:00;2
2164609;2020-10-12 11:49:00;5
1895866;2020-10-12 11:48:00;5
2357133;2020-10-12 11:47:00;5
1965550;2020-10-12 11:46:00;5
2361259;2020-10-12 11:45:00;5
1031239;2020-10-12 11:44:00;5
2349587;2020-10-12 11:44:00;5
738724;2020-10-12 11:43:00;5
1534349;2020-10-12 11:43:00;5
2358843;2020-10-12 11:43:00;5
1029359;2020-10-12 11:42:00;3
2361114;2020-10-12 11:40:00;5
1161702;2020-10-12 11:39:00;2
255335;2020-10-12 11:39:00;5
1938033;2020-10-12 11:38:00;5
981680;2020-10-12 11:38:00;5
217766;2020-10-12 11:37:00;3
2360027;2020-10-12 11:37:00;4
2355139;2020-10-12 11:36:00;5
2073457;2020-10-12 11:36:00;5
1465169;2020-10-12 11:35:00;1
2359447;2020-10-12 11:35:00;5
1190152;2020-10-12 11:35:00;3
2360152;2020-10-12 11:33:00;5
1968378;2020-10-12 11:33:00;5
315005;2020-10-12 11:32:00;5
298447;2020-10-12 11:32:00;3
2118559;2020-10-12 11:30:00;5
1929460;2020-10-12 11:30:00;5
2219050;2020-10-12 11:30:00;5
2008094;2020-10-12 11:30:00;2
2219050;2020-10-12 11:30:00;5
2354841;2020-10-12 11:29:00;1
2164019;2020-10-12 11:28:00;5
2356821;2020-10-12 11:28:00;5
2323968;2020-10-12 11:27:00;5
1673991;2020-10-12 11:27:00;5
1136936;2020-10-12 11:26:00;5
1025824;2020-10-12 11:24:00;5
1011807;2020-10-12 11:24:00;5
1794307;2020-10-12 11:23:00;5
2321340;2020-10-12 11:23:00;5
1696092;2020-10-12 11:21:00;5
459956;2020-10-12 11:21:00;5
2292413;2020-10-12 11:21:00;5
523147;2020-10-12 11:19:00;2
871579;2020-10-12 11:17:00;1
604980;2020-10-12 11:17:00;5
841193;2020-10-12 11:17:00;5
841193;2020-10-12 11:17:00;5
841193;2020-10-12 11:17:00;5
2116283;2020-10-12 11:16:00;5
841193;2020-10-12 11:16:00;5
519163;2020-10-12 11:16:00;5
2360962;2020-10-12 11:15:00;5
841193;2020-10-12 11:15:00;5
841193;2020-10-12 11:14:00;5
841193;2020-10-12 11:14:00;5
1455264;2020-10-12 11:14:00;5
1876717;2020-10-12 11:13:00;5
2203573;2020-10-12 11:11:00;5
2098670;2020-10-12 11:10:00;5
1034484;2020-10-12 11:10:00;5
1748173;2020-10-12 11:10:00;5
968509;2020-10-12 11:10:00;2
2356992;2020-10-12 11:09:00;5
2356992;2020-10-12 11:09:00;5
652420;2020-10-12 11:09:00;5
1346170;2020-10-12 11:09:00;5
650814;2020-10-12 11:08:00;5
990404;2020-10-12 11:08:00;1
1389993;2020-10-12 11:07:00;2
2359511;2020-10-12 11:07:00;5
2361531;2020-10-12 11:07:00;5
1450702;2020-10-12 11:06:00;5
1070493;2020-10-12 11:06:00;4
1349242;2020-10-12 11:03:00;5
249831;2020-10-12 11:03:00;5
2187248;2020-10-12 11:02:00;5
805458;2020-10-12 11:02:00;5
2026488;2020-10-12 11:00:00;5
348774;2020-10-12 11:00:00;5
2345239;2020-10-12 10:59:00;5
1926725;2020-10-12 10:59:00;5
2280961;2020-10-12 10:58:00;5
805458;2020-10-12 10:57:00;5
1817272;2020-10-12 10:56:00;5
1944885;2020-10-12 10:56:00;5
1272080;2020-10-12 10:56:00;5
1686784;2020-10-12 10:55:00;5
1931939;2020-10-12 10:54:00;5
2268172;2020-10-12 10:54:00;5
1894646;2020-10-12 10:54:00;5
2349584;2020-10-12 10:53:00;5
2041242;2020-10-12 10:52:00;5
2362059;2020-10-12 10:51:00;5
2337647;2020-10-12 10:51:00;5
669124;2020-10-12 10:49:00;5
2060597;2020-10-12 10:48:00;5
1209238;2020-10-12 10:47:00;5
1165193;2020-10-12 10:47:00;5
1111987;2020-10-12 10:47:00;5
2319015;2020-10-12 10:46:00;4
2324945;2020-10-12 10:44:00;5
1657377;2020-10-12 10:43:00;3
1620012;2020-10-12 10:43:00;4
2086391;2020-10-12 10:24:00;5
2193007;2020-10-12 10:21:00;1
2310339;2020-10-12 10:21:00;5
2310339;2020-10-12 10:21:00;5
2019273;2020-10-12 10:20:00;3
2019273;2020-10-12 10:20:00;3
2197934;2020-10-12 10:19:00;5
2029876;2020-10-12 10:19:00;5
2029876;2020-10-12 10:19:00;5
2029876;2020-10-12 10:19:00;5
2029876;2020-10-12 10:18:00;5
420158;2020-10-12 10:18:00;5
2343599;2020-10-12 10:18:00;5
420158;2020-10-12 10:18:00;5
420158;2020-10-12 10:18:00;5
420158;2020-10-12 10:18:00;5
2239978;2020-10-12 10:17:00;5
2048227;2020-10-12 10:16:00;3
1879068;2020-10-12 10:16:00;3
2324994;2020-10-12 10:16:00;5
1858504;2020-10-12 10:16:00;5
1136165;2020-10-12 10:14:00;5
2356226;2020-10-12 10:14:00;5
2197934;2020-10-12 10:14:00;5
2223165;2020-10-12 10:12:00;5
2264300;2020-10-12 10:11:00;5
1744531;2020-10-12 10:11:00;5
2361832;2020-10-12 10:11:00;5
2044126;2020-10-12 10:10:00;1
664525;2020-10-12 10:09:00;5
1522288;2020-10-12 10:09:00;5
2123121;2020-10-12 10:08:00;4
2142608;2020-10-12 10:08:00;4
1996414;2020-10-12 10:08:00;5
1996414;2020-10-12 10:08:00;5
1996414;2020-10-12 10:08:00;5
1899587;2020-10-12 10:06:00;3
1120972;2020-10-12 10:05:00;5
1704329;2020-10-12 10:05:00;5
2350949;2020-10-12 10:04:00;5
2357871;2020-10-12 10:04:00;5
2358511;2020-10-12 10:02:00;5
152312;2020-10-12 10:00:00;5
152312;2020-10-12 09:59:00;5
1699334;2020-10-12 09:59:00;5
250290;2020-10-12 09:58:00;5
2168820;2020-10-12 09:57:00;1
2176430;2020-10-12 09:57:00;5
1811285;2020-10-12 09:56:00;2
2301809;2020-10-12 09:55:00;5
342976;2020-10-12 09:54:00;4
720487;2020-10-12 09:54:00;5
1835126;2020-10-12 09:53:00;5
2362348;2020-10-12 09:52:00;5
1808524;2020-10-12 09:52:00;4
1062767;2020-10-12 09:51:00;5
1684961;2020-10-12 09:50:00;5
1969228;2020-10-12 09:50:00;4
2191490;2020-10-12 09:49:00;5
1810035;2020-10-12 09:48:00;5
2320315;2020-10-12 09:47:00;3
1886738;2020-10-12 09:46:00;5
1886738;2020-10-12 09:45:00;5
2292046;2020-10-12 09:44:00;5
1194115;2020-10-12 09:44:00;1
721805;2020-10-12 09:43:00;3
2296937;2020-10-12 09:43:00;5
2185774;2020-10-12 09:43:00;5
2163670;2020-10-12 09:42:00;5
1972507;2020-10-12 09:41:00;4
1209908;2020-10-12 09:41:00;3
2354312;2020-10-12 09:40:00;5
2358275;2020-10-12 09:39:00;5
2063606;2020-10-12 09:38:00;3
1031201;2020-10-12 09:37:00;1
1811028;2020-10-12 09:36:00;5
2029273;2020-10-12 09:36:00;5
1325296;2020-10-12 09:35:00;5
1004322;2020-10-12 09:35:00;5
1370902;2020-10-12 09:34:00;5
773750;2020-10-12 09:34:00;5
2213684;2020-10-12 09:34:00;1
1815362;2020-10-12 09:33:00;5
969292;2020-10-12 09:33:00;5
2361655;2020-10-12 09:32:00;5
2362905;2020-10-12 09:32:00;4
1835126;2020-10-12 09:31:00;5
817767;2020-10-12 09:31:00;5
817767;2020-10-12 09:31:00;5
2359525;2020-10-12 09:29:00;3
2361924;2020-10-12 09:28:00;5
2006885;2020-10-12 09:27:00;5
359175;2020-10-12 09:27:00;5
1127673;2020-10-12 09:27:00;5
2291093;2020-10-12 09:25:00;2
674030;2020-10-12 09:23:00;5
2134527;2020-10-12 09:23:00;5
1214948;2020-10-12 09:23:00;5
1758921;2020-10-12 09:22:00;5
273368;2020-10-12 09:22:00;5
2331771;2020-10-12 09:22:00;3
2292141;2020-10-12 09:21:00;5
1401995;2020-10-12 09:21:00;5
2013273;2020-10-12 09:21:00;5
2184359;2020-10-12 09:20:00;5
289681;2020-10-12 09:20:00;5
250540;2020-10-12 09:19:00;5
1768304;2020-10-12 09:19:00;3
2359467;2020-10-12 09:17:00;5
1786160;2020-10-12 09:13:00;5
1515333;2020-10-12 09:12:00;5
2163155;2020-10-12 09:12:00;4
1133632;2020-10-12 09:11:00;5
936553;2020-10-12 09:10:00;5
2243830;2020-10-12 09:09:00;5
2346791;2020-10-12 09:07:00;5
467488;2020-10-12 09:07:00;2
913590;2020-10-12 09:05:00;5
2317598;2020-10-12 09:03:00;5
2269025;2020-10-12 09:03:00;5
2269025;2020-10-12 09:02:00;5
2261408;2020-10-12 09:01:00;5
1601008;2020-10-12 09:00:00;5
2287891;2020-10-12 09:00:00;5
2287891;2020-10-12 09:00:00;5
1142026;2020-10-12 08:58:00;5
1363248;2020-10-12 08:57:00;5
2139475;2020-10-12 08:57:00;5
1918922;2020-10-12 08:56:00;4
2043697;2020-10-12 08:56:00;3
541819;2020-10-12 08:56:00;5
319761;2020-10-12 08:56:00;4
2271208;2020-10-12 08:55:00;4
499653;2020-10-12 08:55:00;5
2111694;2020-10-12 08:54:00;1
319761;2020-10-12 08:52:00;3
2362876;2020-10-12 08:52:00;5
1895069;2020-10-12 08:51:00;5
1989021;2020-10-12 08:50:00;4
2214838;2020-10-12 08:49:00;5
359869;2020-10-12 08:49:00;5
415042;2020-10-12 08:48:00;5
2359834;2020-10-12 08:47:00;3
2359834;2020-10-12 08:47:00;3
2199495;2020-10-12 08:46:00;2
319190;2020-10-12 08:46:00;2
522758;2020-10-12 08:43:00;5
2354123;2020-10-12 08:41:00;5
321518;2020-10-12 08:40:00;5
2354123;2020-10-12 08:40:00;5
361046;2020-10-12 08:38:00;5
1484675;2020-10-12 08:37:00;5
2337239;2020-10-12 08:36:00;5
2252139;2020-10-12 08:36:00;4
2358045;2020-10-12 08:34:00;5
1996414;2020-10-12 08:34:00;4
2247474;2020-10-12 08:33:00;5
2297406;2020-10-12 08:33:00;5
2253669;2020-10-12 08:31:00;5
2335064;2020-10-12 08:30:00;5
2342257;2020-10-12 08:30:00;5
2297195;2020-10-12 08:30:00;3
2297195;2020-10-12 08:30:00;3
2334664;2020-10-12 08:29:00;5
1922927;2020-10-12 08:28:00;3
840780;2020-10-12 08:26:00;5
2223728;2020-10-12 08:25:00;5
1944512;2020-10-12 08:24:00;5
2255761;2020-10-12 08:23:00;5
2255761;2020-10-12 08:23:00;5
2255761;2020-10-12 08:23:00;5
266967;2020-10-12 08:22:00;5
572700;2020-10-12 08:18:00;5
534226;2020-10-12 08:18:00;5
696792;2020-10-12 08:16:00;5
2223208;2020-10-12 08:15:00;5
2223208;2020-10-12 08:15:00;5
2213127;2020-10-12 08:14:00;1
1768441;2020-10-12 08:13:00;5
1822419;2020-10-12 08:12:00;5
2358816;2020-10-12 08:10:00;5
2293887;2020-10-12 08:08:00;3
1859535;2020-10-12 08:06:00;5
2360513;2020-10-12 08:06:00;4
1618857;2020-10-12 08:06:00;3
1503626;2020-10-12 08:05:00;5
1966991;2020-10-12 08:01:00;5
716719;2020-10-12 07:57:00;5
428975;2020-10-12 07:56:00;3
2159025;2020-10-12 07:53:00;5
2030604;2020-10-12 07:52:00;5
794411;2020-10-12 07:51:00;3
2347197;2020-10-12 07:48:00;5
1167583;2020-10-12 07:47:00;5
1724772;2020-10-12 07:44:00;5
1455191;2020-10-12 07:44:00;5
2123234;2020-10-12 07:43:00;2
355572;2020-10-12 07:42:00;4
1997456;2020-10-12 07:40:00;5
2104249;2020-10-12 07:40:00;5
2315704;2020-10-12 07:40:00;5
1263976;2020-10-12 07:39:00;5
2207317;2020-10-12 07:38:00;1
2360112;2020-10-12 07:37:00;5
2285665;2020-10-12 07:35:00;5
2271712;2020-10-12 07:34:00;5
2362227;2020-10-12 07:34:00;5
2294612;2020-10-12 07:34:00;5
308653;2020-10-12 07:32:00;5
655097;2020-10-12 07:32:00;4
308653;2020-10-12 07:32:00;5
371658;2020-10-12 07:32:00;5
779849;2020-10-12 07:30:00;5
2156389;2020-10-12 07:29:00;5
779849;2020-10-12 07:29:00;4
2050935;2020-10-12 07:28:00;5
2050935;2020-10-12 07:28:00;5
2050935;2020-10-12 07:28:00;5
2050935;2020-10-12 07:28:00;5
2361195;2020-10-12 07:27:00;3
1876480;2020-10-12 07:23:00;5
2056892;2020-10-12 07:22:00;5
416625;2020-10-12 07:17:00;5
2348055;2020-10-12 07:13:00;5
1044269;2020-10-12 07:01:00;5
2080175;2020-10-12 07:00:00;5
1203476;2020-10-12 06:59:00;4
325413;2020-10-12 06:56:00;5
1344955;2020-10-12 06:55:00;5
465142;2020-10-12 06:55:00;5
216072;2020-10-12 06:54:00;5
2258674;2020-10-12 06:50:00;5
1719795;2020-10-12 06:49:00;5
350542;2020-10-12 06:49:00;5
2279523;2020-10-12 06:47:00;4
200655;2020-10-12 06:45:00;1
2175554;2020-10-12 06:44:00;5
2175554;2020-10-12 06:44:00;5
2361036;2020-10-12 06:42:00;5
2158938;2020-10-12 06:35:00;2
2158938;2020-10-12 06:33:00;4
2022758;2020-10-12 06:28:00;3
1937955;2020-10-12 06:24:00;5
1937955;2020-10-12 06:24:00;5
507998;2020-10-12 06:14:00;4
2361569;2020-10-12 06:12:00;5
2358960;2020-10-12 05:55:00;5
553322;2020-10-12 05:17:00;5
2329338;2020-10-12 05:07:00;5
205171;2020-10-12 04:58:00;3
2109111;2020-10-12 04:44:00;5
284358;2020-10-12 04:42:00;5
1509833;2020-10-12 04:19:00;5
2355375;2020-10-12 03:58:00;5
880867;2020-10-12 03:53:00;5
665905;2020-10-12 03:38:00;5
2136105;2020-10-12 03:31:00;5
1829548;2020-10-12 03:18:00;5
1829548;2020-10-12 03:18:00;5
1829548;2020-10-12 03:18:00;5
1829548;2020-10-12 03:18:00;5
2230190;2020-10-12 03:15:00;5
1191230;2020-10-12 02:59:00;5
2122463;2020-10-12 02:51:00;4
1053753;2020-10-12 02:29:00;5
2151618;2020-10-12 02:26:00;5
1849386;2020-10-12 02:19:00;5
362587;2020-10-12 02:12:00;4
2054982;2020-10-12 02:03:00;5
322341;2020-10-12 02:02:00;2
1918920;2020-10-12 01:58:00;5
907010;2020-10-12 01:57:00;5
399133;2020-10-12 01:57:00;4
652597;2020-10-12 01:53:00;5
1137850;2020-10-12 01:50:00;5
1720357;2020-10-12 01:50:00;5
358322;2020-10-12 01:43:00;5
2269513;2020-10-12 01:40:00;1
2361895;2020-10-12 01:38:00;5
2042221;2020-10-12 01:33:00;1
1265733;2020-10-12 01:30:00;3
1922402;2020-10-12 01:29:00;5
685554;2020-10-12 01:29:00;5
805110;2020-10-12 01:22:00;5
2359141;2020-10-12 01:18:00;5
695661;2020-10-12 01:14:00;5
256039;2020-10-12 01:13:00;1
1738087;2020-10-12 01:12:00;5
1914120;2020-10-12 01:10:00;5
308893;2020-10-12 01:09:00;5
2249418;2020-10-12 01:09:00;5
2305466;2020-10-12 01:07:00;5
2305466;2020-10-12 01:06:00;4
1248862;2020-10-12 01:06:00;5
636291;2020-10-12 01:05:00;2
537439;2020-10-12 01:05:00;5
2353777;2020-10-12 01:00:00;5
2351870;2020-10-12 00:59:00;5
2360859;2020-10-12 00:56:00;5
2360859;2020-10-12 00:56:00;5
273080;2020-10-12 00:54:00;5
335141;2020-10-12 00:53:00;3
891461;2020-10-12 00:52:00;5
1852664;2020-10-12 00:48:00;5
1502273;2020-10-12 00:48:00;5
2311017;2020-10-12 00:48:00;5
2232071;2020-10-12 00:47:00;5
2232071;2020-10-12 00:46:00;2
530714;2020-10-12 00:45:00;5
1691706;2020-10-12 00:44:00;5
186250;2020-10-12 00:44:00;5
725187;2020-10-12 00:43:00;5
725187;2020-10-12 00:43:00;5
2184531;2020-10-12 00:40:00;5
1728341;2020-10-12 00:38:00;5
1317563;2020-10-12 00:37:00;5
1648154;2020-10-12 00:37:00;1
1677535;2020-10-12 00:36:00;1
1783556;2020-10-12 00:34:00;5
2361148;2020-10-12 00:34:00;5
1325288;2020-10-12 00:33:00;5
1920788;2020-10-12 00:33:00;5
1920788;2020-10-12 00:32:00;5
1912615;2020-10-12 00:30:00;5
1223544;2020-10-12 00:29:00;5
254279;2020-10-12 00:28:00;1
2361250;2020-10-12 00:28:00;5
1795107;2020-10-12 00:28:00;5
1795107;2020-10-12 00:27:00;5
262674;2020-10-12 00:26:00;5
2097442;2020-10-12 00:25:00;5
2097442;2020-10-12 00:25:00;5
2360632;2020-10-12 00:25:00;5
2355680;2020-10-12 00:25:00;5
1908872;2020-10-12 00:23:00;4
686152;2020-10-12 00:22:00;5
2357552;2020-10-12 00:21:00;5
1463964;2020-10-12 00:19:00;5
257151;2020-10-12 00:19:00;5
2202451;2020-10-12 00:16:00;5
282852;2020-10-12 00:15:00;2
1906263;2020-10-12 00:13:00;4
1906263;2020-10-12 00:13:00;4
424661;2020-10-12 00:10:00;5
2021991;2020-10-12 00:09:00;5
1240878;2020-10-12 00:07:00;5
2073199;2020-10-12 00:05:00;5
2306817;2020-10-12 00:04:00;5
2306817;2020-10-12 00:04:00;5
1208257;2020-10-12 00:04:00;4
2336717;2020-10-12 00:04:00;5
2361154;2020-10-12 00:03:00;5
2049813;2020-10-12 00:02:00;4
1810580;2020-10-12 00:02:00;5
241131;2020-09-12 23:59:00;5
2302541;2020-09-12 23:58:00;4
2287139;2020-09-12 23:57:00;5
1749006;2020-09-12 23:56:00;3
2287139;2020-09-12 23:56:00;3
1805338;2020-09-12 23:56:00;5
1145738;2020-09-12 23:54:00;5
785867;2020-09-12 23:54:00;5
2077195;2020-09-12 23:53:00;5
1789194;2020-09-12 23:52:00;5
2330114;2020-09-12 23:52:00;5
796274;2020-09-12 23:51:00;5
1307790;2020-09-12 23:51:00;5
679489;2020-09-12 23:50:00;3
1271276;2020-09-12 23:50:00;5
1033277;2020-09-12 23:48:00;5
1009015;2020-09-12 23:47:00;5
311523;2020-09-12 23:47:00;3
1009015;2020-09-12 23:46:00;5
2066531;2020-09-12 23:46:00;5
1009015;2020-09-12 23:46:00;5
1950300;2020-09-12 23:46:00;5
1009015;2020-09-12 23:44:00;4
2067268;2020-09-12 23:44:00;3
2335237;2020-09-12 23:44:00;5
2150080;2020-09-12 23:43:00;4
2097649;2020-09-12 23:43:00;5
2360439;2020-09-12 23:42:00;5
1675225;2020-09-12 23:40:00;1
2340363;2020-09-12 23:39:00;5
2145429;2020-09-12 23:39:00;5
1175207;2020-09-12 23:33:00;5
1175207;2020-09-12 23:33:00;5
2069732;2020-09-12 23:32:00;5
2204009;2020-09-12 23:32:00;1
2094711;2020-09-12 23:31:00;5
2303798;2020-09-12 23:31:00;4
2271133;2020-09-12 23:29:00;5
2360773;2020-09-12 23:28:00;5
2336734;2020-09-12 23:27:00;5
2336734;2020-09-12 23:27:00;5
1621046;2020-09-12 23:27:00;5
1621046;2020-09-12 23:27:00;5
2211972;2020-09-12 23:27:00;5
2183664;2020-09-12 23:27:00;5
1910107;2020-09-12 23:26:00;5
933954;2020-09-12 23:25:00;5
2359837;2020-09-12 23:25:00;5
1557490;2020-09-12 23:25:00;5
1638485;2020-09-12 23:24:00;5
1907420;2020-09-12 23:24:00;4
2320315;2020-09-12 23:23:00;5
2321806;2020-09-12 23:23:00;5
1996855;2020-09-12 23:21:00;5
1278655;2020-09-12 23:21:00;5
844328;2020-09-12 23:20:00;5
529375;2020-09-12 23:19:00;5
2236144;2020-09-12 23:18:00;5
1474932;2020-09-12 23:18:00;5
2360478;2020-09-12 23:17:00;5
1238013;2020-09-12 23:17:00;5
2178772;2020-09-12 23:17:00;2
2190821;2020-09-12 23:17:00;5
245863;2020-09-12 23:17:00;5
1674800;2020-09-12 23:15:00;5
1674800;2020-09-12 23:15:00;5
1009972;2020-09-12 23:15:00;5
2199879;2020-09-12 23:14:00;5
1996324;2020-09-12 23:13:00;5
1236489;2020-09-12 23:13:00;5
478009;2020-09-12 23:13:00;3
1996324;2020-09-12 23:13:00;5
1081882;2020-09-12 23:12:00;5
478009;2020-09-12 23:12:00;3
572125;2020-09-12 23:12:00;5
2201129;2020-09-12 23:12:00;4
1112137;2020-09-12 23:12:00;5
1016223;2020-09-12 23:12:00;5
1790571;2020-09-12 23:12:00;5
2359961;2020-09-12 23:10:00;5
1429432;2020-09-12 23:09:00;4
835005;2020-09-12 23:09:00;5
2214512;2020-09-12 23:09:00;5
1093568;2020-09-12 23:08:00;5
2331585;2020-09-12 23:08:00;5
1680816;2020-09-12 23:08:00;5
2356038;2020-09-12 23:08:00;5
1508998;2020-09-12 23:06:00;5
2242848;2020-09-12 23:06:00;5
2242848;2020-09-12 23:06:00;5
2357504;2020-09-12 23:06:00;5
2273303;2020-09-12 23:05:00;5
2357504;2020-09-12 23:05:00;5
671011;2020-09-12 23:05:00;3
269523;2020-09-12 23:04:00;5
1834560;2020-09-12 23:04:00;5
1078570;2020-09-12 23:03:00;5
1696030;2020-09-12 23:03:00;5
238432;2020-09-12 23:03:00;4
1917243;2020-09-12 23:03:00;5
2361426;2020-09-12 23:02:00;5
1917243;2020-09-12 23:02:00;5
1917243;2020-09-12 23:02:00;5
1917243;2020-09-12 23:01:00;5
2072864;2020-09-12 23:01:00;5
2159471;2020-09-12 23:01:00;5
2072864;2020-09-12 23:01:00;5
1917243;2020-09-12 23:01:00;5
442708;2020-09-12 23:01:00;5
258030;2020-09-12 23:00:00;5
1917243;2020-09-12 23:00:00;5
2359053;2020-09-12 22:58:00;5
935016;2020-09-12 22:58:00;3
2348086;2020-09-12 22:57:00;5
2357781;2020-09-12 22:57:00;3
289761;2020-09-12 22:57:00;5
2323264;2020-09-12 22:56:00;5
2361207;2020-09-12 22:56:00;5
1865544;2020-09-12 22:55:00;5
760290;2020-09-12 22:55:00;5
1721311;2020-09-12 22:55:00;5
1721311;2020-09-12 22:55:00;5
2350926;2020-09-12 22:55:00;5
465024;2020-09-12 22:54:00;5
499564;2020-09-12 22:54:00;5
2361608;2020-09-12 22:54:00;5
2361608;2020-09-12 22:54:00;5
381021;2020-09-12 22:52:00;5
2010816;2020-09-12 22:52:00;5
2361794;2020-09-12 22:52:00;5
2090716;2020-09-12 22:52:00;5
2293256;2020-09-12 22:52:00;5
2348852;2020-09-12 22:52:00;4
2345424;2020-09-12 22:51:00;5
2010816;2020-09-12 22:50:00;2
2323135;2020-09-12 22:50:00;5
2341025;2020-09-12 22:50:00;1
2359832;2020-09-12 22:50:00;1
2361143;2020-09-12 22:50:00;5
2359561;2020-09-12 22:49:00;5
1082575;2020-09-12 22:49:00;5
1082575;2020-09-12 22:49:00;5
2360207;2020-09-12 22:48:00;5
2361797;2020-09-12 22:48:00;5
2324761;2020-09-12 22:48:00;5
2324761;2020-09-12 22:48:00;5
1506342;2020-09-12 22:47:00;5
1598189;2020-09-12 22:47:00;5
856634;2020-09-12 22:46:00;1
2312586;2020-09-12 22:46:00;5
1490449;2020-09-12 22:46:00;5
2209913;2020-09-12 22:45:00;5
2329095;2020-09-12 22:45:00;5
2359574;2020-09-12 22:45:00;5
1302584;2020-09-12 22:44:00;4
1028751;2020-09-12 22:43:00;5
1233762;2020-09-12 22:43:00;5
1717871;2020-09-12 22:43:00;5
1028751;2020-09-12 22:43:00;5
2341519;2020-09-12 22:42:00;5
1582510;2020-09-12 22:42:00;3
2358232;2020-09-12 22:40:00;4
2346387;2020-09-12 22:40:00;5
2114910;2020-09-12 22:39:00;5
1656025;2020-09-12 22:39:00;2
334190;2020-09-12 22:38:00;3
2359459;2020-09-12 22:37:00;5
2173441;2020-09-12 22:37:00;5
1582510;2020-09-12 22:36:00;4
2338169;2020-09-12 22:36:00;5
2355734;2020-09-12 22:35:00;5
2361689;2020-09-12 22:34:00;5
2360923;2020-09-12 22:33:00;5
2105025;2020-09-12 22:33:00;5
2331754;2020-09-12 22:32:00;5
2361491;2020-09-12 22:32:00;5
707011;2020-09-12 22:32:00;5
2116187;2020-09-12 22:31:00;3
2116187;2020-09-12 22:31:00;3
2344362;2020-09-12 22:31:00;5
2335806;2020-09-12 22:31:00;5
2035324;2020-09-12 22:31:00;5
1085636;2020-09-12 22:31:00;4
1887749;2020-09-12 22:31:00;5
2084012;2020-09-12 22:30:00;5
272547;2020-09-12 22:29:00;5
343123;2020-09-12 22:28:00;5
343123;2020-09-12 22:28:00;5
1344534;2020-09-12 22:28:00;5
1865886;2020-09-12 22:28:00;5
1352374;2020-09-12 22:27:00;5
1371053;2020-09-12 22:27:00;5
1371053;2020-09-12 22:27:00;5
1371053;2020-09-12 22:27:00;5
2154168;2020-09-12 22:26:00;5
2361057;2020-09-12 22:26:00;5
1824384;2020-09-12 22:26:00;5
2334441;2020-09-12 22:25:00;5
1599252;2020-09-12 22:25:00;5
1749483;2020-09-12 22:25:00;5
2213606;2020-09-12 22:24:00;5
1524543;2020-09-12 22:24:00;5
2361282;2020-09-12 22:24:00;5
1429252;2020-09-12 22:23:00;5
2327589;2020-09-12 22:23:00;4
2361219;2020-09-12 22:23:00;5
2361644;2020-09-12 22:23:00;5
1809688;2020-09-12 22:23:00;5
1302704;2020-09-12 22:22:00;5
2349914;2020-09-12 22:22:00;5
2185366;2020-09-12 22:22:00;5
1809688;2020-09-12 22:22:00;3
937269;2020-09-12 22:21:00;4
944858;2020-09-12 22:21:00;5
1729471;2020-09-12 22:21:00;5
2142266;2020-09-12 22:21:00;5
1902384;2020-09-12 22:21:00;5
1081392;2020-09-12 22:20:00;4
872176;2020-09-12 22:20:00;5
2086969;2020-09-12 22:20:00;5
1857450;2020-09-12 22:20:00;5
2286158;2020-09-12 22:20:00;5
1840406;2020-09-12 22:19:00;5
1873889;2020-09-12 22:18:00;3
2038696;2020-09-12 22:18:00;5
380702;2020-09-12 22:18:00;1
2256943;2020-09-12 22:18:00;5
2025511;2020-09-12 22:17:00;5
1931864;2020-09-12 22:17:00;5
2332727;2020-09-12 22:16:00;5
2096637;2020-09-12 22:16:00;5
2179815;2020-09-12 22:15:00;1
693229;2020-09-12 22:15:00;5
2079210;2020-09-12 22:14:00;5
1862930;2020-09-12 22:14:00;1
1873692;2020-09-12 22:13:00;3
699453;2020-09-12 22:13:00;5
658128;2020-09-12 22:12:00;5
743891;2020-09-12 22:12:00;5
2081124;2020-09-12 22:12:00;5
1249005;2020-09-12 22:09:00;4
1249005;2020-09-12 22:09:00;4
2202310;2020-09-12 22:09:00;5
217726;2020-09-12 22:09:00;5
2244952;2020-09-12 22:09:00;5
2244952;2020-09-12 22:09:00;5
1823055;2020-09-12 22:08:00;1
